trial,perturbation,P_at_n12,P_at_n13,P_at_n27,P_at_n37,P_at_n39,ZZ_at_n12
525,random,0.9117981922638809,0.9291889251260558,0.8404316277915969,0.8370668988306937,0.8175771281625807,0.8252255911201711
525,small,0.7056249273662706,0.7015271030716449,0.6398971689659649,0.8805894018651362,0.9118552507465202,0.4622581712695229
526,shuffle,0.34721064684076697,0.30386703203488563,0.5005132169141606,0.23373003630435085,0.2545409595300284,-0.05653861508902641
526,random,0.8015033575976215,0.8510815221281449,0.5201512598704972,0.7264993259539003,0.37348749406011394,0.6048455206430804
526,small,0.7024087911321321,0.7026197176779556,0.6883129673919193,0.9139621685513178,0.9166120043331886,0.45655893587288604
527,shuffle,0.7097968197113731,0.6188193300176928,0.7946423482908469,0.9531845879561117,0.8057742480491755,0.4287823583902517
527,random,0.894294616283128,0.8621567373118504,0.4570657860498582,0.34551495754076667,0.26815147062638583,0.7910658847699868
527,small,0.7220833589841354,0.7248404833384726,0.7169969613049546,0.9010478367873306,0.8911748653578611,0.4884901641155651
528,shuffle,0.6314040268574885,0.5935140943078177,0.6541592956549248,0.9633581767176671,0.9183744079970612,0.3462938467987955
528,random,0.6052872251164558,0.5942959612656162,0.6898582591127169,0.8504435769934255,0.6064304427633432,0.3080709534073691
528,small,0.6747861445051405,0.6754775254205322,0.7102373421355352,0.9073042306615486,0.9178846147429883,0.41273491291782544
529,shuffle,0.6592875157530449,0.6289762995253402,0.6705351933195923,0.9446599273705124,0.9509986947021263,0.3890363692950839
529,random,0.8663012444042127,0.7883573945480616,0.6217681707162979,0.49078193299876777,0.7524621609868483,0.7383208520411507
529,small,0.6569894556900708,0.6560302015509923,0.5514337977395123,0.8121583376273758,0.9389532067835251,0.38304878559301947
530,shuffle,0.5798830020088416,0.5520278774643118,0.3069859238805452,0.5751111923434902,0.7619754401080361,0.2714120205506186
530,random,0.8428944649435752,0.862094940274555,0.5295632127128445,0.525816601121013,0.32885037625253805,0.6925603143654327
530,small,0.6620832566413921,0.6645594497017976,0.5937753062104599,0.8903305313137522,0.945814088124598,0.39355565139330784
531,shuffle,0.7494529530656965,0.7360013046376722,0.8573783124261181,0.8912341357604405,0.8313664504283124,0.5182224321182105
531,random,0.8675573648926709,0.8495208310410397,0.6349402750313885,0.5794311422601456,0.6531753702110478,0.7428109138020119
531,small,0.6806986745953728,0.6756020433328042,0.594372450599526,0.8523187010319734,0.9496985796583799,0.4210589414664212
532,shuffle,0.7538197742779209,0.6586012199837048,0.5821210048913599,0.5108559275318394,0.29132065708980237,0.5201140343177022
532,random,0.9642316238353548,0.9619838123192618,0.8725817704028326,0.9060344089073974,0.827366329009886,0.9289186916360268
532,small,0.6918849991954538,0.6810707708624357,0.6110311260937479,0.8724119429033583,0.9448262600575089,0.44019400493800487
533,shuffle,0.8574761101952845,0.8878061860651998,0.8840344781336524,0.9104915146509479,0.9040393970497804,0.7254294737934857
533,random,0.847917104164105,0.7128860487897334,0.40294421400183633,0.17826035919842712,0.2985843295862673,0.7028887114739701
533,small,0.6459935333459129,0.6360601393872806,0.5322353474059467,0.7687209654824242,0.906634696692461,0.3662672779280909
534,shuffle,0.7289556922539668,0.7348591176141355,0.7998212722751177,0.9266738777049831,0.871144320036506,0.49921827701527227
534,random,0.9098744493815205,0.9682791292342955,0.9194172206551737,0.7769416597575091,0.6646573266977046,0.822489868712986
534,small,0.5775773635727492,0.5648689174086469,0.5053163562489409,0.7501658842882303,0.9236922813151367,0.2647875725081553
535,shuffle,0.7449711258870915,0.6783335879138468,0.7988097595125077,0.8992063889045164,0.6276502459129844,0.5129526729800163
535,random,0.9109075440718413,0.8411166019364298,0.7160306529607262,0.6535414951579298,0.7296660601069899,0.823046599854069
535,small,0.7258418414619534,0.7256173473135358,0.6863424368127852,0.9079058804625428,0.9300285627423284,0.49528578719435556
536,shuffle,0.5574877747044348,0.5184866466828365,0.32940625821008507,0.5602441908011486,0.8152642784492016,0.236715176016787
536,random,0.8024039393350996,0.7746602971744746,0.693037578651971,0.7566232458132555,0.6831370742087847,0.6152891663604245
536,small,0.7087631533959432,0.7004804624184569,0.5911809605357439,0.7907727882484544,0.8846549696869683,0.46741707260408744
537,shuffle,0.5617350943346013,0.5409991147819941,0.3620387435734572,0.4263742480206001,0.7332711638717033,0.21264064926044346
537,random,0.6871217203685467,0.740968527809901,0.7944714930909478,0.571967962563831,0.5759323393443094,0.3863017030793062
537,small,0.7081206628482396,0.7040914396306132,0.6044121510447779,0.8334449578208001,0.8977469893681423,0.4664862401975079
538,shuffle,0.9069332734987317,0.9109446712299292,0.7859655135539815,0.886778169954132,0.8404189709810943,0.8153371165899983
538,random,0.840138046024234,0.8335911657494992,0.7636727771000476,0.9772751622044011,0.9065391772688826,0.6840478981425729
538,small,0.6713943385012698,0.6666414974965726,0.6353193668834449,0.936737800962463,0.9588926224528934,0.40795655356011074
539,shuffle,0.7442735653527385,0.6574134797744225,0.49831536607376964,0.36356803663093734,0.23888694049861847,0.5132540325537789
539,random,0.8956624750136977,0.888423051816379,0.7540667955794956,0.8129300017298119,0.632775172887527,0.7966293758155317
539,small,0.6758623187203909,0.6809912020833178,0.5026213158261217,0.6716122702937385,0.8354599696568678,0.40993015952538076
540,shuffle,0.7537245437570335,0.7588611208339866,0.8233523945768956,0.9240687648517872,0.7743523094636304,0.5368027730209404
540,random,0.9147438163255216,0.9439819011995193,0.9189899707229774,0.9362173925781461,0.9397269527242801,0.8313496479237692
540,small,0.7142936343392964,0.7153398422114091,0.7543039640631442,0.9272270292430767,0.8988949512166203,0.4732733569791533
541,shuffle,0.7763858252638375,0.7993725999989171,0.834151690589312,0.8479481002665076,0.8272217672257662,0.5763504881443915
541,random,0.8948257749528883,0.9180679247749707,0.8572973239371044,0.9222545118909067,0.9035552908565028,0.7897058950716261
541,small,0.6588977328609205,0.6526004143227225,0.5591180181978445,0.8324073387864179,0.9128278731991929,0.38864949854375697
542,shuffle,0.5955154053827107,0.500498455895191,0.6539867174257744,0.6583230508807764,0.818721950702117,0.28368734797833606
542,random,0.8360304686105088,0.8335287346780079,0.909423080633318,0.8084312461103375,0.7952695070099874,0.6798982197485652
542,small,0.6994094735472142,0.6931600160172109,0.6982756334561301,0.9545920715392071,0.8907157874668524,0.4517214884726648
543,shuffle,0.6055347673214329,0.5266011767141144,0.8325408575732806,0.861104514430279,0.730699661553134,0.24343652226898088
543,random,0.9182796016574941,0.9420582022539882,0.7327012564293345,0.7092006769211529,0.626368187255151,0.8371298650722611
543,small,0.7226087722629657,0.7485838935902429,0.7747389411842502,0.8395637853236718,0.8264543615605069,0.48823898318731135
544,shuffle,0.4727019233444792,0.4469249405223293,0.46314223648208525,0.7635309030264951,0.8977615242195581,0.13961741809603467
544,random,0.9326499973660761,0.936708512076453,0.7080631606747964,0.7327151213543082,0.5827047869313527,0.8665073182559543
544,small,0.6476072958631495,0.6519683133074561,0.7102696839417132,0.9054068275249912,0.8294256609087599,0.36831096066881197
545,shuffle,0.5978558946715092,0.5693763428951168,0.6173906423880879,0.9510220709300434,0.9690234225558626,0.29440607754666426
545,random,0.8877486350022721,0.9129252748397692,0.6645528941763974,0.752099690035953,0.5847355181984096,0.7772584870150336
545,small,0.7055515058861397,0.7169400374898717,0.7460772202592832,0.9189111736723837,0.8959575266232106,0.45827215617160244
546,shuffle,0.5846405014563051,0.5299580263260985,0.27161975579414566,0.45823686594665003,0.7660818353317945,0.2697865593115699
546,random,0.7935416181291464,0.8001852275621405,0.4931999911035515,0.6900374184081809,0.45344851259554836,0.5978836531453131
546,small,0.7187178941239134,0.7247835005380425,0.7118351999007639,0.8419774142040938,0.8570908111060355,0.480090845011599
547,shuffle,0.6220287202950673,0.5074815028353887,0.30430582885985863,0.533125611466462,0.6828327447714008,0.33334736777544094
547,random,0.9311213519291673,0.8909218190185387,0.7044525603296892,0.5670080309030207,0.5027586710306724,0.8633518855730742
547,small,0.7152207319050143,0.7195569124660472,0.7568408066700765,0.834573106812562,0.831750642503335,0.47139426751449737
548,shuffle,0.3239512288258605,0.2737152515383463,0.12860606792904708,0.06487469397430412,0.2228701945815204,-0.050926090212110905
548,random,0.9149015400852492,0.9121596784101929,0.7033401082181853,0.6839625696877265,0.5981089677174309,0.830921374617521
548,small,0.6764026118595404,0.6684648735511707,0.6194418570086466,0.8788048152988678,0.9408952868441478,0.4158615768587208
549,shuffle,0.5678833290127854,0.5096822380207109,0.6235770708162245,0.7308304289352169,0.6947017970745133,0.1862635089177998
549,random,0.692144301996712,0.7471274255479107,0.7268658932682963,0.679517953366297,0.7287704469664029,0.3949131304141217
549,small,0.706817576750843,0.7253904372547373,0.7703419309083602,0.8660556001710336,0.8205476808429326,0.4599529218774728
550,shuffle,0.8139880483104377,0.7903256186510286,0.9558690144933896,0.8912648356345486,0.740250853903012,0.6360493336208166
550,random,0.7402686889221616,0.831702536454664,0.7322843835708479,0.8358570919517889,0.760731595645918,0.5137791003868553
550,small,0.6812399653378227,0.6707789477301429,0.5414227714988809,0.7565061357858857,0.8687849532602904,0.4229883014651018
551,shuffle,0.852152297160871,0.8682023260006371,0.8647236606284985,0.9189969341696554,0.9295305217053726,0.715867596632161
551,random,0.6009142765184967,0.5977664677621973,0.7706602602183628,0.5443874047982411,0.44409354000266726,0.26216655857493654
551,small,0.7817910044007305,0.789162437720422,0.8268592681240434,0.8532114395636086,0.862800920974133,0.5869286984477721
552,shuffle,0.7665364778480751,0.7612292255682253,0.8512656442059785,0.8937607628866775,0.7906896738084428,0.5593728283327448
552,random,0.4812336845835383,0.5217955789250593,0.5336160748133034,0.7443333034335722,0.6845387579359105,0.14995845191827728
552,small,0.7308628158295329,0.722723279959377,0.8038590663569425,0.8786598503614994,0.8441886240875407,0.49675326681916265
553,shuffle,0.894249489311466,0.9232037178315081,0.9285250572257554,0.9322860851289859,0.9512543802658628,0.7895395758896778
553,random,0.8995710658731076,0.9074859959656687,0.609010091921992,0.3934736589333761,0.4736378749688369,0.8042968369871849
553,small,0.6408909514155006,0.6445343210253637,0.6394135843980667,0.909084829634546,0.9066037051787732,0.35945716485086554
554,shuffle,0.696807272722059,0.611348917629188,0.9189566044059295,0.8474436838935167,0.6750139012293808,0.39411045256420435
554,random,0.4609718068644404,0.5066905757563323,0.44601172075740075,0.6412297176654517,0.7074435933829457,0.12024061023225005
554,small,0.72415027608415,0.7260710944383492,0.6665873344871515,0.8896712366476162,0.9015036344528667,0.4926561656874684
555,shuffle,0.8685416627729685,0.8538766215898675,0.6317634787858493,0.6241298684055021,0.5418814838090481,0.7438352329788784
555,random,0.8639753108277046,0.8195409221214213,0.5801368857922038,0.5224444347552905,0.7312597056246214,0.7374732090882736
555,small,0.6945668796491337,0.6883067104510422,0.6334844384170407,0.8804860360511552,0.9006689025610618,0.44381373640689814
556,shuffle,0.754852313435784,0.7529255906490918,0.8366055302453095,0.5693933372983796,0.5872189969088928,0.5109527700560688
556,random,0.8605740626297442,0.842906705146142,0.5761192624208412,0.6333544879963438,0.3997726217372946,0.7266067241876677
556,small,0.6550667988890769,0.6529634086885642,0.670329312668448,0.9195638756777106,0.9518339534889588,0.38267397822311466
557,shuffle,0.7044284844667964,0.6676128699780464,0.7204475635371009,0.9876449624096014,0.9650526352804851,0.46048528413320944
557,random,0.8702919008495144,0.8886382319927898,0.7875478372404243,0.9608677183433476,0.7606331488332484,0.7412576092370058
557,small,0.7217235542941969,0.7344300886246042,0.7691605815490877,0.8776859155835093,0.8545282032669236,0.48529410772011966
558,shuffle,0.9116900872369944,0.8828512342652064,0.7542828601929719,0.8107374982678187,0.6217743167809925,0.8249389980962635
558,random,0.6242958888579693,0.5084120318097147,0.8221159685991705,0.8163531047553081,0.49569003978165055,0.2589477594355073
558,small,0.7178317945323138,0.725658955984989,0.783920830275227,0.8949091133392768,0.8454004902479251,0.4784510316490855
559,shuffle,0.8637260452768168,0.8850074600982416,0.8080628569927817,0.8676244914760185,0.8158305422501978,0.7279817985107088
559,random,0.8600953389569184,0.8450140663287053,0.6765388816450963,0.6738384233918603,0.46320705082057334,0.7301119652920702
559,small,0.6678621885818437,0.6654891105786505,0.5163203464691482,0.6787693859055718,0.8503047880135889,0.3979201884105082
560,shuffle,0.7471459154419894,0.701138908046355,0.6564552889540287,0.6155201524454963,0.47843999583080704,0.5084956949001079
560,random,0.6995245819813947,0.6799368912701399,0.6176705186736865,0.6271027895075255,0.606095637607234,0.41185049622951225
560,small,0.7276138109332253,0.7368048326782177,0.8126325651079073,0.7701641222313864,0.7703852810557726,0.49103320586587185
561,shuffle,0.8077595805307178,0.8287126761535218,0.8777468715756069,0.7181849938355882,0.7021845768076482,0.6222849169645337
561,random,0.7521310744556499,0.7919304203197314,0.8678072195093196,0.7082736688218306,0.7634380060926532,0.5145767410472797
561,small,0.6493284604454268,0.6360049276771894,0.5920021878444197,0.6245237307367847,0.8218141436605554,0.3607557972894406
562,shuffle,0.7704458631553507,0.7534320011790828,0.6071468380623499,0.6113203778636911,0.5551826058505959,0.5605484161753403
562,random,0.8510726641527927,0.960202101444834,0.8459525374523005,0.7916122007380655,0.6970024550773893,0.7105694156930134
562,small,0.6488810189902063,0.641968484996533,0.4336073962185056,0.6199298684443946,0.7870790499167496,0.37059633655416185
563,shuffle,0.8029112721038576,0.7501382770991764,0.5351551904755057,0.43099621320051057,0.4406937215145065,0.6247845420900331
563,random,0.7878239579288637,0.861283930425534,0.7708038883935591,0.8968546962976176,0.8111907537016022,0.5907365864010392
563,small,0.7205663987859686,0.7282027424431502,0.7732207670583602,0.9007774223820253,0.8711650377573302,0.48421006827111945
564,shuffle,0.6101529204924039,0.5890045311258447,0.4704234639274001,0.8426441178403539,0.9310337195701082,0.31572049996047846
564,random,0.6617253709319052,0.6601599120240041,0.9124457001229855,0.6756571342333527,0.6241156342651211,0.3331181658481054
564,small,0.7196022986596146,0.7198698572501602,0.7290154094164931,0.9000702985145432,0.8781512025245872,0.4817301829698981
565,shuffle,0.6192084102882349,0.5500319496144009,0.5448794808534506,0.6889478332633363,0.6778093979587985,0.2989349504453342
565,random,0.7784647500782904,0.7774702543835036,0.8108823210684797,0.9825600374906962,0.8918121811798888,0.5846092765093843
565,small,0.6826097210165147,0.6735295545245191,0.5818237094555664,0.8315728740287862,0.8741129564577218,0.42537007120041087
566,shuffle,0.8011148511974294,0.7954524805741721,0.9302767859317207,0.8429835453147035,0.7208405859124941,0.614083799219218
566,random,0.7174746375598373,0.647100195306502,0.37076841091891233,0.26951362666916867,0.26875585474213687,0.47373341648402156
566,small,0.6761974930486389,0.674943865153077,0.6577812086008937,0.8802831869125134,0.9227459554429783,0.4151445391327314
567,shuffle,0.4945477570264852,0.4485640942058745,0.7136026603510455,0.6901548427401195,0.7454242927419628,0.16417077187366183
567,random,0.7482745457029006,0.7240504916123055,0.39925351640335477,0.2720291423123504,0.291481016873277,0.5321640120902281
567,small,0.6618287602012319,0.6708946924893345,0.6891799117902474,0.9280519628113021,0.9072985317668617,0.3928570975572433
568,shuffle,0.7479357722978045,0.7549979091252136,0.9085982693735235,0.8712900766755497,0.7209409650186827,0.5138279239289658
568,random,0.883914755034045,0.7268766764099843,0.5972397742672584,0.53939799235094,0.5949695686906734,0.7725416682519008
568,small,0.7415192731884465,0.7362812515781674,0.6151799285952626,0.7697014342171921,0.864459016665874,0.5215641114916487
569,shuffle,0.7640561307598404,0.7389414730952094,0.8515002033644721,0.7963993733554111,0.7511048101960098,0.5300662383412827
569,random,0.8998881520282148,0.916067279220332,0.6390538152126356,0.6073562060792176,0.4988454256402543,0.8020793513702048
569,small,0.701186625622313,0.7042721848493841,0.6644841863678097,0.8843100734912335,0.903391460000388,0.4548344323514305
570,shuffle,0.6564508388854544,0.6368844742194889,0.7190577814971041,0.9225245164389763,0.8901427989597978,0.3737790581341746
570,random,0.8067731776771869,0.8269400376296454,0.776869377499538,0.9785415190216838,0.8573505947801755,0.6172003745985433
570,small,0.6837998095298533,0.6811370334241306,0.6422276441940504,0.8855764848064568,0.9440703655363664,0.42750079034161537
571,shuffle,0.782656567863219,0.7782044840276598,0.8388210441975553,0.8945075471456517,0.8450591681778654,0.587344453666129
571,random,0.8758513499610115,0.858471986807837,0.5333815511302256,0.49393806343048385,0.35225857372969205,0.7573522306403042
571,small,0.7400592529224828,0.7463851827643104,0.7720475806079636,0.8772531298292338,0.8460238876971402,0.515668840850472
572,shuffle,0.4817131872469729,0.37466272166457326,0.7415079930521568,0.5905027359335128,0.5170579927760538,0.10955046597923532
572,random,0.9311876422977944,0.9576040386217911,0.9057323514519976,0.9419271901011488,0.908260523868623,0.8631418531609948
572,small,0.7331250010298913,0.7340119193738954,0.8732342528996818,0.7933914291014512,0.7897142523455516,0.49073725378348443
573,shuffle,0.8288762590017191,0.8238514291703372,0.608717200032537,0.6421982999453921,0.6084842744931855,0.6688381714423446
573,random,0.7278311747992349,0.7622990384349282,0.7504103379665954,0.7530426278048481,0.7525770959152421,0.4686860247086082
573,small,0.6821093842379586,0.6858497587092969,0.7135529397810796,0.9288430169383192,0.9201132779608473,0.4232015014031022
574,shuffle,0.9178662564782278,0.9215129352929388,0.8423695490869777,0.9625176794784953,0.9303570847009249,0.8374203396127994
574,random,0.4103080925127772,0.38415418571420196,0.5622927203076489,0.703199425342067,0.46344011071929453,0.04576292664624282
574,small,0.7025357182854381,0.7052701430967951,0.5669039165062828,0.7952476177252045,0.9031758183116992,0.4561287401108446
575,shuffle,0.7491769320163035,0.7268558206194446,0.6500964611351872,0.5614082869707515,0.6691665398693215,0.533719556736432
575,random,0.5490123741753837,0.6424210883430261,0.5715488327514148,0.6320715478989294,0.6945445893241217,0.22630829501264627
575,small,0.7108653242848315,0.7077594243816666,0.7111006707830666,0.925106631700441,0.904668071161733,0.469530585383834
576,shuffle,0.8927317731145232,0.8940790803561527,0.8335178330877407,0.8931153077067843,0.9132298092111821,0.7859293853106986
576,random,0.6823609986755361,0.6108036863679444,0.4751273842022703,0.32090896503414823,0.3910073885845933,0.4170078781460212
576,small,0.7344153373314577,0.7327885458833673,0.5904702080732502,0.7969514644110605,0.8673326587714533,0.5097171302045
577,shuffle,0.5976670622018452,0.5601802498043308,0.49549108639693357,0.7312999737355175,0.7222443818177366,0.2738962099995654
577,random,0.8676661170913823,0.8776617800534436,0.6737608397850601,0.8748277645670226,0.7683576900620296,0.7402515753112
577,small,0.6695744536817811,0.6709891778481264,0.7597884169257583,0.8519245836187844,0.7792143897806092,0.39805712633698337
578,shuffle,0.7057323187915728,0.6843476574887887,0.765818533449725,0.976386793166514,0.8742492286332798,0.4582209962783932
578,random,0.7545123685199823,0.7463204414008489,0.8158468528932197,0.9210154638069332,0.7576027524295266,0.5422304817036845
578,small,0.7283867541507655,0.733406615533505,0.774280738592295,0.8760533941792239,0.8566465760794777,0.4950111855953542
579,shuffle,0.33553765092385573,0.3090967271415931,0.12849704522920707,0.06470841761468328,0.20971597707933243,-0.012125399579565824
579,random,0.7504184207688334,0.765800954967148,0.7904509673300352,0.7419936252536478,0.7470355498400805,0.5257384926028216
579,small,0.6963460140469179,0.6782073438672696,0.5786764559749327,0.7684918726332931,0.8973922566924584,0.44614569780455116
580,shuffle,0.7495917170621149,0.7482683022670126,0.8496642084940653,0.8982709109383421,0.7986866224495804,0.5269992924538037
580,random,0.6249160231929947,0.4828134387120415,0.4993988901915359,0.6550117176835925,0.6763300879403349,0.30076589233122114
580,small,0.7102675472130598,0.7183624107717882,0.7779937455282402,0.8700284734752592,0.8367947143305058,0.46589997806883693
581,shuffle,0.7729561042701911,0.756102082118622,0.7197215957625699,0.8189013858048548,0.9069258555714773,0.574802207827332
581,random,0.6815304929219921,0.7808831968390589,0.8015918056481565,0.6723758959708035,0.7436024320867844,0.39792016157754967
581,small,0.6891755098101883,0.6950672257464837,0.7215232525136619,0.9079863323215083,0.8812609531374123,0.43418034371374836
582,shuffle,0.8204428439889813,0.7886030820474109,0.9308434554398699,0.7802367563899851,0.7253897222714876,0.6428738877597987
582,random,0.7087421568261026,0.7773428227064526,0.6321167171485795,0.7870156183811563,0.7155919178633047,0.4498100555686062
582,small,0.6808729092500018,0.6751572773285516,0.535794234968285,0.7370016987063428,0.8643842436574578,0.42149720611693164
583,shuffle,0.6060339824175079,0.605820291146507,0.665988473788633,0.9943749032070537,0.9409045327531106,0.30458013286830365
583,random,0.8175647767358423,0.814162906874904,0.8986669261696656,0.9310136476765793,0.8452901530021423,0.6493505861169001
583,small,0.6601062152286948,0.6630868167816454,0.6639051735725786,0.9485484067608801,0.9347126610158046,0.39053469123485535
584,shuffle,0.7612108009459969,0.7527915064444621,0.8583863380044844,0.8269306466905748,0.5767591965252574,0.546200730244385
584,random,0.6754183557086084,0.64848668882727,0.36289517657409837,0.47804130097637737,0.60676808536702,0.412890181564945
584,small,0.6602724582209076,0.6464269359353539,0.4475831430054969,0.5713095776790469,0.7303554943846257,0.38858574045618427
585,shuffle,0.8930240556495809,0.889523189047784,0.6317211856909557,0.5814136005931542,0.5925195861345789,0.7901270472622213
585,random,0.24428567339607551,0.21454380896888417,0.6494277616634176,0.3036272633760098,0.4638576266444709,-0.1045912654013948
585,small,0.6700340502013651,0.668995127228525,0.5914590303751794,0.8581336179008269,0.9049621495411725,0.4058823443708354
586,shuffle,0.4593390659159064,0.39321710510626784,0.37246669007848465,0.360035381061315,0.6185399424099801,0.09442446932827812
586,random,0.7324503714568508,0.7435483444231156,0.7272659904625913,0.6809139312345255,0.7173595364836101,0.49706491254108337
586,small,0.6949100128988942,0.6893641806350437,0.7002537565094537,0.8904222771961361,0.8603876667052783,0.4423991993592066
587,shuffle,0.5238152305192951,0.44715050720672656,0.4156715847058364,0.3095662754520693,0.5507629906837767,0.1559677029197984
587,random,0.7335515481715525,0.8280916415771319,0.6584901942290284,0.8226598410132939,0.739005957409188,0.4982490005378135
587,small,0.729442087239437,0.724082745767394,0.8425924562554862,0.8205386400063005,0.7901650659288051,0.48911364684549885
588,shuffle,0.6996284539244169,0.682670960679012,0.8215068362322635,0.9177480358773991,0.7556210578039255,0.4370027438434209
588,random,0.7955517807147733,0.756975299073183,0.4983162305619275,0.45530582067993836,0.3449644766021924,0.608737586774405
588,small,0.6194264841207267,0.613105468991815,0.510293894739291,0.6652858289793224,0.8664455875380328,0.3195188919371813
589,shuffle,0.6326583175067713,0.5578438604719312,0.5469822215392877,0.7115119471327741,0.6627397457178232,0.32075877464718017
589,random,0.8263400358434542,0.8652839374897111,0.6872676155741969,0.9497920669248081,0.8333356749516161,0.6544907024845005
589,small,0.6554510092075386,0.6432942384006913,0.5898732300954597,0.8552574801335141,0.9391201662634601,0.38325377741972416
590,shuffle,0.6663916257854932,0.6675794333084425,0.7729132654516302,0.9064639693498462,0.8653257018213659,0.389972609633365
590,random,0.7912974898614161,0.7650100394576326,0.5598648632538596,0.3514311400176293,0.6497347655514492,0.6030049284930576
590,small,0.6853725048326846,0.6784066293931962,0.7426122476503115,0.8997987042063631,0.8385639054001284,0.42419109753158846
591,shuffle,0.7506485559010658,0.6936141346190593,0.7123765310856329,0.7908490168731753,0.6223809556182113,0.5032386588103954
591,random,0.3369261396216342,0.2680918486039478,0.3014944851292355,0.7833145493417147,0.963009821010912,0.02392411357240823
591,small,0.7053389805381465,0.6985717110939822,0.7419251581428123,0.9066521898921784,0.8647271212607285,0.4578225675917227
592,shuffle,0.5561399387240036,0.5190264759474641,0.8548484438634463,0.8087965405251649,0.6797965692961917,0.13819304076900124
592,random,0.4927212904126176,0.5107490269788318,0.6270648745678149,0.6749933872071526,0.39493868402722787,0.12066727612536526
592,small,0.7235249572105116,0.7317829026551729,0.8286871772180586,0.8325339322560698,0.7925328118627968,0.48267363350528225
593,shuffle,0.794181856782708,0.8057196695560713,0.9101576015604975,0.8518827791302395,0.8010155445787422,0.6041523493031397
593,random,0.9169650768156883,0.9478344633000846,0.866769395926013,0.9605359500213042,0.7702702705568562,0.8352150157426759
593,small,0.729881309797354,0.7380486598952927,0.7343466772259329,0.9052556793277619,0.909255723598539,0.5011923239505939
594,shuffle,0.7814893982719393,0.7669737255311259,0.9007463631265791,0.7695802718163348,0.7425430357545797,0.5659126760453795
594,random,0.9240624700672528,0.8820925973947062,0.755682395035113,0.8568978474498954,0.6372535304426941,0.8504239611138498
594,small,0.7126937719179005,0.7196703635847893,0.7134677506245295,0.9324070857087307,0.9252313518258288,0.4737831530517722
595,shuffle,0.34512420445242564,0.2888878453234885,0.19538051976858975,0.06588938007900554,0.20679205627141886,-0.09126492617720804
595,random,0.8146554100956016,0.8336776021905278,0.680412813513762,0.8686460418762878,0.6621199431533797,0.6312463562001012
595,small,0.7190593798082235,0.7122714242953389,0.6571915940457962,0.8639437986683702,0.8869858039197734,0.48368214515767227
596,shuffle,0.8125106585393883,0.8347756968805323,0.9033397039867109,0.7711492936995331,0.7624620970834524,0.6326829418299589
596,random,0.7956470338639928,0.8171063514458987,0.7848789182655622,0.6857807740912467,0.7429248877375275,0.5919026949852393
596,small,0.7110868122157259,0.6994587611516331,0.6048486921549867,0.8220556138788309,0.9199863433162524,0.4707123401498659
597,shuffle,0.6002311720322213,0.5803404658093888,0.3594709511378927,0.5977543313285012,0.791404413593475,0.2988624557996804
597,random,0.4689833671002747,0.4394759692277445,0.8539867580855739,0.5685580915036885,0.5959690096167188,0.10755018425257591
597,small,0.7378386404483687,0.7443136720472016,0.8265650729222309,0.8527705620279685,0.8262811140448229,0.5088221520641972
598,shuffle,0.7781720504088437,0.7188077579628351,0.9057813527145369,0.9124828732317057,0.6423579245144145,0.5705506197365515
598,random,0.9069455562891007,0.9174304898585446,0.684128932302294,0.5902722418495328,0.702244189153222,0.8172171566738519
598,small,0.6816833180405055,0.6926884732377404,0.7064716305854167,0.8752305809593531,0.853671394159453,0.4209787012087672
599,shuffle,0.7127931208253301,0.612280142511763,0.8237061871615258,0.9193931284017373,0.7312121469796485,0.44401236286990664
599,random,0.7622754412047654,0.624833078752241,0.3242574315642312,0.16340456426086802,0.3159966927748756,0.5482165591086948
599,small,0.7185776884872883,0.7164176495680628,0.7593061911269606,0.8865193578641417,0.8278576231203311,0.47998097779859006
600,shuffle,0.7144232020175368,0.682078599377511,0.82089036918809,0.6574070166800695,0.6004371072381002,0.4364459835869552
600,random,0.8062715509483355,0.7940804360482758,0.500284469476325,0.49747699909218,0.7102112509931162,0.6258422899990846
600,small,0.6489034381021305,0.6522840775395693,0.6172813086914161,0.8933763436085193,0.9667598184233064,0.37274503155456384
601,shuffle,0.7440593211962041,0.749286972865676,0.914920459891675,0.7829563676403051,0.7936859911574886,0.49865564514627897
601,random,0.7115375287960587,0.8005225587749967,0.7074694041024424,0.7852058797952072,0.7589048724805191,0.45600117889117864
601,small,0.6471051642826494,0.6457397068062267,0.6559704566274419,0.9236437279603417,0.9421495109752972,0.37059589546011984
602,shuffle,0.635224374082245,0.551237584314658,0.7300789239014359,0.7526753062042049,0.7727546839458864,0.3489542331955479
602,random,0.9072426852551677,0.9485806509066486,0.8240910977343474,0.9489745070476278,0.8766797000453836,0.815264880818606
602,small,0.7065222919231543,0.7200263718638766,0.761200955311475,0.9018663133962043,0.8370153215272065,0.4607544756861519
603,shuffle,0.607363617524961,0.5915896067686546,0.8723640934642417,0.7574214713105236,0.5795515527326349,0.23362907389149434
603,random,0.9310292565417505,0.9343131026090583,0.7856426475008729,0.831806651868869,0.6968145745585568,0.8631579759407428
603,small,0.5791723431869379,0.572215821811803,0.47779842296634817,0.719016107386018,0.8863594366653085,0.26897156648497067
604,shuffle,0.7148561604232313,0.679468546998956,0.5764673669224358,0.7682732055789572,0.7953394698400738,0.47682667706146425
604,random,0.8714228121662362,0.901776421567091,0.8714339096365012,0.8798034774683835,0.9022130929462642,0.7480945651416859
